16.3333	16.4444	17.3333
16.3333	16.4444	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
16.6667	16.5556	17.3333
17	16.6667	17.3333
17	16.6667	17.3333
17.3333	16.6667	17.3333
17.3333	16.6667	17.3333
17.3333	16.6667	17.3333
17.6667	16.6667	17.3333
17.6667	16.6667	17.3333
18.3333	16.7778	18.6667
18.6667	17	18.6667
18.6667	17	18.6667
18.6667	17.1111	18.6667
19.6667	17.2222	18.6667
19.6667	17.3333	18.6667
20	17.5556	18.6667
20.6667	17.7778	18.6667
21.3333	18.3333	18.6667
22.3333	19.2222	21.3333
24	20.1111	26.6667
25.3333	21.6667	29.3333
27.6667	22.4444	32
29	23.8889	34.6667
31.6667	26.8889	37.3333
35	28.4444	41.3333
39.6667	31	48
44.3333	32.1111	50.6667
47	34.1111	52
48.6667	34.7778	53.3333
49.6667	35.1111	56
50	36	56
50.6667	36.4444	56
51.6667	36.6667	57.3333
52	37.2222	58.6667
53	37.2222	61.3333
53.3333	37.6667	61.3333
54	38.3333	61.3333
54.3333	38.7778	61.3333
55	39.3333	61.3333
55	40	61.3333
55	40.4444	61.3333
55.6667	41.2222	62.6667
56	41.6667	62.6667
57	42.1111	65.3333
58	42.6667	68
59	43	68
60	43.5556	70.6667
60.3333	43.6667	72
60.3333	44	72
60	44.2222	72
60.3333	44.6667	72
61	45.1111	72
61.6667	45.4444	72
61.6667	45.8889	72
62	46.3333	72
62.6667	46.8889	73.3333
62.6667	47.2222	73.3333
63	47.4444	73.3333
63.3333	47.8889	73.3333
63.6667	48.1111	73.3333
63.6667	48.5556	73.3333
63.6667	48.8889	73.3333
64.3333	49	73.3333
65.6667	49.2222	76
66	49.3333	76
67.3333	49.5556	78.6667
67.6667	49.6667	78.6667
67.6667	49.7778	78.6667
68.3333	50	80
68.3333	50.3333	80
69	50.6667	80
69.6667	50.7778	82.6667
69.6667	51	82.6667
69.6667	51.2222	82.6667
69.6667	51.4444	82.6667
69.6667	51.4444	82.6667
70.6667	51.8889	85.3333
71	52	85.3333
71.3333	52.2222	85.3333
71.6667	52.6667	86.6667
72.3333	52.8889	86.6667
72.3333	52.8889	86.6667
72.6667	53.1111	86.6667
72.6667	53.4444	86.6667
72.6667	53.7778	86.6667
72.6667	54.1111	86.6667
72.6667	54.3333	86.6667
73	54.4444	86.6667
73.3333	54.4444	86.6667
73.3333	54.6667	86.6667
73.3333	54.8889	86.6667
73.3333	55.4444	86.6667
73.3333	55.5556	86.6667
73	55.7778	86.6667
73	55.7778	86.6667
73	55.8889	86.6667
73	56.1111	86.6667
73	56.3333	86.6667
73	56.3333	86.6667
73	56.4444	86.6667
73.3333	56.5556	86.6667
73.3333	57	86.6667
73.3333	57.3333	86.6667
74	57.6667	86.6667
74	57.6667	86.6667
74	58	86.6667
74	58.1111	86.6667
74	58	86.6667
74.3333	58.1111	88
74.6667	58.2222	89.3333
75	58.5556	89.3333
75.6667	58.7778	89.3333
76	59	89.3333
76	59.3333	89.3333
76	59.3333	89.3333
76	59.4444	89.3333
76.3333	59.5556	89.3333
76.3333	59.4444	89.3333
77	59.5556	90.6667
77	59.7778	90.6667
78	59.7778	90.6667
79	60	90.6667
