16	16.3333	17.3333
16	16.2222	17.3333
15.6667	16.1111	17.3333
16.3333	16.3333	18.6667
16.6667	16.2222	18.6667
17.3333	16.2222	18.6667
17.3333	16.1111	18.6667
17.3333	17.6667	20
18.3333	18.4444	22.6667
20.3333	19.2222	24
21	19.4444	24
23	20.1111	28
24.6667	20.2222	32
26	21.1111	33.3333
27.3333	21.2222	36
27.6667	21	36
28.6667	21.4444	36
29.3333	21.5556	36
30	21.8889	37.3333
32	22.6667	38.6667
33	23.5556	40
33.3333	24.3333	40
35	24.7778	40
37	25.2222	41.3333
38	25.6667	42.6667
38.6667	26.4444	44
40	26.7778	45.3333
40.6667	27.3333	45.3333
41.3333	28.4444	49.3333
41.6667	28.6667	49.3333
42.3333	29	49.3333
42.3333	29.3333	49.3333
43	30.3333	52
43	30.8889	52
44	31.3333	52
45	31.7778	53.3333
46	32.4444	53.3333
47.3333	33.2222	54.6667
48	33.5556	56
49.3333	34	56
50.3333	34.5556	57.3333
50.6667	34.6667	58.6667
50.6667	34.8889	58.6667
51.3333	35.5556	60
52.6667	36	60
53	36.7778	60
53.6667	37.1111	60
54.3333	38.2222	61.3333
54.3333	38.8889	61.3333
56	39.8889	62.6667
56	40.3333	62.6667
57.6667	40.4444	65.3333
58.3333	40.8889	65.3333
59.3333	41.6667	66.6667
60.6667	42.3333	68
61.6667	42.7778	68
62.3333	43.6667	68
62.6667	44	69.3333
63	44.2222	69.3333
63.6667	44.6667	69.3333
64	45	70.6667
65.3333	45.2222	72
65.3333	45.6667	72
66	46	73.3333
66.6667	46.7778	74.6667
67	46.8889	74.6667
67.3333	47.1111	74.6667
68.6667	47.6667	74.6667
69	47.8889	74.6667
69	47.7778	74.6667
69.3333	48.1111	76
69.6667	48.1111	77.3333
70	47.8889	77.3333
70	47.8889	77.3333
70	48.3333	77.3333
70.6667	48.6667	77.3333
71	49.2222	77.3333
71	49.6667	77.3333
71.6667	49.6667	77.3333
72	50.1111	77.3333
72.3333	50.7778	77.3333
72.3333	51.2222	77.3333
72.3333	51.5556	77.3333
72.3333	51.7778	77.3333
72.3333	51.8889	77.3333
72.3333	52.2222	77.3333
72.6667	52.1111	77.3333
73	52.4444	77.3333
73.3333	52.5556	77.3333
73.6667	52.6667	78.6667
74	52.5556	78.6667
74	52.8889	78.6667
74	53.2222	78.6667
74	53.6667	78.6667
74	53.8889	78.6667
74.3333	54.4444	78.6667
74.6667	54.5556	78.6667
74.6667	54.6667	78.6667
74.6667	54.6667	78.6667
75	54.7778	80
75	54.7778	80
75.3333	54.7778	80
75.6667	55	80
76	55.2222	80
76	55.3333	80
76	55.4444	80
76.3333	55.4444	80
76.3333	55.5556	80
