42.6667	37.7778	48
61.6667	52.8889	72
75.6667	64.6667	85.3333
83.3333	71	96
83.6667	72.7778	94.6667
86.3333	74	97.3333
86.6667	72.3333	97.3333
89	74.1111	97.3333
91.6667	75.8889	97.3333
91	77.2222	100
90.3333	76.3333	97.3333
89.6667	75.6667	96
94	78.1111	98.6667
92.3333	76.1111	97.3333
94.3333	79.2222	98.6667
93	76	98.6667
94	76.7778	97.3333
93	76.6667	98.6667
95	79.7778	98.6667
94	77.7778	98.6667
94	77.1111	98.6667
97	78	98.6667
96.6667	79.4444	100
97.3333	79.4444	100
98.6667	79.8889	100
98.6667	80	100
98.3333	79.8889	100
98.6667	80.3333	100
98.6667	80	100
98.6667	80	100
99	79.7778	100
99	80.2222	100
99	79.8889	100
99	80.4444	100
99	80.4444	100
99	80.4444	100
99	80.4444	100
99	80.4444	100
99	80.4444	100
99	80.4444	100
99	80.4444	100
99	80.5556	100
99	80.5556	100
99	80.6667	100
99	80.6667	100
99	80.6667	100
99	80.6667	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.6667	100
99	80.5556	100
99	80.5556	100
99	80.5556	100
99	80.5556	100
99	80.5556	100
99	80.6667	100
99	80.6667	100
99	80.6667	100
99	80.6667	100
99	80.5556	100
99	80.5556	100
99	80.5556	100
99	80.5556	100
99	80.6667	100
99	80.6667	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	81	100
99	81	100
99	81	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.2222	100
99	81.2222	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81.1111	100
99	81	100
99	81	100
99	81	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.7778	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	80.8889	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81	100
99	81.1111	100
99	81.1111	100
99	81.1111	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.3333	100
99	81.3333	100
99	81.3333	100
99	81.3333	100
99	81.3333	100
99	81.3333	100
99	81.3333	100
99	81.3333	100
99	81.4444	100
99	81.3333	100
99	81.3333	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.2222	100
99	81.3333	100
99	81.3333	100
99	81.2222	100
99	81.3333	100
99	81.3333	100
99	81.4444	100
99	81.3333	100
99	81.2222	100
99	81.1111	100
99	81.3333	100
99.3333	81.2222	100
99.3333	81.2222	100
99.3333	81.4444	100
99.3333	81.4444	100
99.3333	81.4444	100
99.3333	81.4444	100
99.3333	81.4444	100
99.3333	81.3333	100
99.3333	81.1111	100
99.3333	82.1111	100
99.3333	81.2222	100
99.3333	81.4444	100
99.3333	81.1111	100
99.3333	81	100
99.3333	81.2222	100
99.3333	81.2222	100
99.3333	81.2222	100
99.3333	80.7778	100
99.3333	80.8889	100
99.3333	80.7778	100
99.3333	80.7778	100
99.3333	80.7778	100
99.3333	80.8889	100
99.3333	80.8889	100
99.3333	80.8889	100
99.3333	80.8889	100
99.3333	80.8889	100
99.3333	80.8889	100
99.3333	81	100
99.3333	80.8889	100
99.3333	80.8889	100
99.3333	81	100
99.3333	81	100
99.3333	81	100
99.3333	80.8889	100
99.3333	80.8889	100
99.3333	80.7778	100
99.3333	80.7778	100
99.3333	80.7778	100
99.3333	80.7778	100
