  -->Entradas:784
  -->Salidas:6
  -->Patrones:300
  -->Entradas:784
  -->Salidas:6
  -->Patrones:900
**********
SEMILLA 1
**********
37	28.8889	-nan
37	28.7778	-nan
37.6667	29	-nan
38	29.2222	-nan
38.3333	29.4444	-nan
38.6667	29.6667	-nan
39	29.6667	-nan
39	29.7778	-nan
39	30.1111	-nan
39	30.4444	-nan
39	30.4444	-nan
39.3333	30.3333	-nan
39.3333	31.8889	-nan
39.6667	32.2222	-nan
40.3333	32	-nan
40.3333	32	-nan
40.3333	32	-nan
40.3333	31.8889	-nan
40.3333	31.8889	-nan
39.6667	31.8889	-nan
39.6667	31.8889	-nan
39.6667	32.1111	-nan
39.6667	32.1111	-nan
40	32.2222	-nan
40	32.2222	-nan
40	32.3333	-nan
40	32.3333	-nan
40	32.3333	-nan
39.6667	32.3333	-nan
39.6667	32.5556	-nan
40	32.6667	-nan
40	32.6667	-nan
40	32.5556	-nan
39.6667	32.5556	-nan
40	32.5556	-nan
40.3333	32.5556	-nan
40.3333	32.5556	-nan
40.3333	32.5556	-nan
40.6667	32.6667	-nan
40.6667	32.6667	-nan
40.6667	32.6667	-nan
41	32.7778	-nan
41	32.7778	-nan
41	32.7778	-nan
41	32.7778	-nan
41	32.6667	-nan
41	32.6667	-nan
41.3333	32.6667	-nan
41.3333	32.7778	-nan
41.3333	32.6667	-nan
41.3333	32.6667	-nan
41.3333	32.8889	-nan
41.3333	32.8889	-nan
41.3333	33	-nan
41.3333	33	-nan
41.6667	33	-nan
41.6667	32.8889	-nan
41.6667	33.1111	-nan
41.6667	33.1111	-nan
41.6667	33.1111	-nan
41.3333	33.2222	-nan
41.3333	33.2222	-nan
41.3333	33.4444	-nan
41.3333	33.7778	-nan
41.3333	33.7778	-nan
41.3333	33.8889	-nan
41.6667	34	-nan
41.6667	34.1111	-nan
42.3333	34.2222	-nan
42.3333	34.3333	-nan
42.3333	34.4444	-nan
42.3333	34.3333	-nan
42.3333	34.3333	-nan
42.3333	34.3333	-nan
42.3333	34.3333	-nan
42.3333	34.3333	-nan
42.3333	34.4444	-nan
42.3333	34.5556	-nan
42.6667	34.5556	-nan
42.6667	34.5556	-nan
42.6667	34.5556	-nan
42.6667	34.7778	-nan
42.6667	34.7778	-nan
42.6667	35.1111	-nan
42.6667	35.1111	-nan
42.6667	35.2222	-nan
42.6667	35.3333	-nan
43	35.3333	-nan
43.3333	35.3333	-nan
43.3333	35.4444	-nan
43.3333	35.4444	-nan
43.6667	35.4444	-nan
43.6667	35.4444	-nan
43.6667	35.4444	-nan
43.6667	35.4444	-nan
43.6667	35.6667	-nan
43.6667	35.6667	-nan
43.6667	35.6667	-nan
43.6667	35.7778	-nan
44	35.7778	-nan
44	35.7778	-nan
44	35.7778	-nan
44	36	-nan
44	36.1111	-nan
44.3333	36.1111	-nan
44.3333	36.3333	-nan
44.3333	36.4444	-nan
44.3333	36.4444	-nan
44.3333	36.4444	-nan
44.3333	36.5556	-nan
44.3333	36.5556	-nan
44.3333	36.5556	-nan
44.3333	36.5556	-nan
44.3333	36.6667	-nan
44.3333	36.6667	-nan
44.3333	36.6667	-nan
44.6667	36.6667	-nan
44.6667	36.6667	-nan
44.6667	36.6667	-nan
44.6667	36.7778	-nan
44.6667	36.7778	-nan
44.6667	36.6667	-nan
44.6667	36.6667	-nan
44.6667	36.7778	-nan
44.6667	36.7778	-nan
45	36.8889	-nan
45	36.8889	-nan
45	36.8889	-nan
45	36.8889	-nan
45	36.8889	-nan
45	36.8889	-nan
45	36.8889	-nan
45	36.8889	-nan
45	37.1111	-nan
45	37.1111	-nan
45	37.1111	-nan
45	37.1111	-nan
45.3333	37.1111	-nan
45.6667	37.1111	-nan
45.6667	37.1111	-nan
45.6667	37.1111	-nan
45.6667	37.1111	-nan
45.6667	37.1111	-nan
45.6667	37.4444	-nan
45.6667	37.4444	-nan
46	37.5556	-nan
46	37.5556	-nan
46	37.5556	-nan
46	37.5556	-nan
46	37.5556	-nan
46	37.5556	-nan
46	37.5556	-nan
46	37.5556	-nan
46	37.5556	-nan
46	37.5556	-nan
46.3333	37.5556	-nan
46.3333	37.5556	-nan
46.6667	37.7778	-nan
46.6667	37.8889	-nan
46.6667	37.8889	-nan
46.6667	38	-nan
46.6667	38	-nan
47	38	-nan
47	38.1111	-nan
47	38.2222	-nan
47	38.2222	-nan
47	38.2222	-nan
47	38.3333	-nan
47	38.3333	-nan
47	38.3333	-nan
47	38.5556	-nan
47.3333	38.5556	-nan
47.3333	38.7778	-nan
47.3333	38.7778	-nan
48	38.8889	-nan
48	38.8889	-nan
48.3333	38.8889	-nan
48.3333	39	-nan
48.6667	39.1111	-nan
48.6667	39.2222	-nan
48.6667	39.2222	-nan
48.6667	39.2222	-nan
48.6667	39.2222	-nan
48.6667	39.2222	-nan
48.6667	39.2222	-nan
48.6667	39.2222	-nan
48.6667	39.2222	-nan
48.6667	39.3333	-nan
48.6667	39.3333	-nan
48.6667	39.3333	-nan
48.6667	39.4444	-nan
48.6667	39.4444	-nan
49	39.4444	-nan
49	39.4444	-nan
49	39.4444	-nan
49	39.4444	-nan
49	39.5556	-nan
49	39.5556	-nan
49.3333	39.6667	-nan
49.3333	39.7778	-nan
49.3333	39.8889	-nan
49.6667	39.8889	-nan
49.6667	39.8889	-nan
50.3333	39.8889	-nan
50.3333	39.8889	-nan
50.3333	39.8889	-nan
50.3333	39.8889	-nan
50.6667	39.8889	-nan
50.6667	39.8889	-nan
50.6667	39.8889	-nan
50.6667	39.8889	-nan
51	39.8889	-nan
51	39.8889	-nan
51	39.8889	-nan
51	40	-nan
51	40.1111	-nan
51	40.1111	-nan
51	40.1111	-nan
51	40.1111	-nan
51	40.2222	-nan
51	40.2222	-nan
51	40.5556	-nan
51	40.6667	-nan
51	40.6667	-nan
51	40.7778	-nan
51	40.7778	-nan
51	40.7778	-nan
51	40.8889	-nan
51	40.8889	-nan
51	40.8889	-nan
51	40.8889	-nan
51	41	-nan
51	41	-nan
51	41.2222	-nan
51	41.2222	-nan
51	41.2222	-nan
51	41.3333	-nan
51	41.4444	-nan
51	41.4444	-nan
51	41.5556	-nan
51	41.5556	-nan
51	41.5556	-nan
51	41.5556	-nan
51	41.5556	-nan
51	41.5556	-nan
51.3333	41.5556	-nan
51.3333	41.5556	-nan
51.3333	41.5556	-nan
51.3333	41.5556	-nan
51.3333	41.5556	-nan
51.3333	41.5556	-nan
51.3333	41.6667	-nan
51.3333	41.6667	-nan
51.3333	41.6667	-nan
51.3333	41.6667	-nan
51.3333	41.7778	-nan
51.3333	42	-nan
51.3333	42.2222	-nan
51.3333	42.2222	-nan
51.3333	42.2222	-nan
51.3333	42.1111	-nan
51.6667	42.1111	-nan
51.6667	42.1111	-nan
51.6667	42.2222	-nan
51.6667	42.2222	-nan
51.6667	42.2222	-nan
51.6667	42.2222	-nan
51.6667	42.3333	-nan
51.6667	42.3333	-nan
51.6667	42.3333	-nan
51.6667	42.5556	-nan
51.6667	42.5556	-nan
51.6667	42.5556	-nan
51.6667	42.5556	-nan
51.6667	42.5556	-nan
51.6667	42.6667	-nan
51.6667	42.7778	-nan
51.6667	42.7778	-nan
52	42.7778	-nan
52	42.7778	-nan
52	43	-nan
52	43	-nan
52	43	-nan
52	43	-nan
52	43	-nan
52.3333	43	-nan
52.3333	43	-nan
52.3333	43.1111	-nan
52.3333	43.1111	-nan
52.3333	43.1111	-nan
52.3333	43.2222	-nan
52.3333	43.4444	-nan
52.3333	43.4444	-nan
52.3333	43.4444	-nan
52.3333	43.4444	-nan
52.6667	43.4444	-nan
52.6667	43.5556	-nan
53	43.5556	-nan
53	43.5556	-nan
53	43.5556	-nan
53	43.6667	-nan
53.3333	43.6667	-nan
53.3333	43.6667	-nan
53.3333	43.6667	-nan
53.3333	43.5556	-nan
53.3333	43.6667	-nan
53.3333	43.6667	-nan
53.3333	43.6667	-nan
53.3333	43.6667	-nan
53	43.5556	-nan
53	43.6667	-nan
53	43.6667	-nan
53	43.6667	-nan
53	43.7778	-nan
53	43.8889	-nan
53	43.8889	-nan
53.3333	43.8889	-nan
53.3333	43.8889	-nan
53.3333	44	-nan
53.3333	44	-nan
53.3333	44	-nan
53.3333	44	-nan
53.6667	44	-nan
53.6667	44.1111	-nan
53.6667	44.1111	-nan
54	44.1111	-nan
54.3333	44.1111	-nan
54.3333	44.1111	-nan
54.3333	44.2222	-nan
54.3333	44.2222	-nan
54.3333	44.2222	-nan
54.3333	44.2222	-nan
54.3333	44.1111	-nan
54.3333	44.1111	-nan
54.6667	44.2222	-nan
54.6667	44.2222	-nan
54.6667	44.2222	-nan
54.6667	44.2222	-nan
55	44.3333	-nan
55	44.4444	-nan
55.3333	44.6667	-nan
55.3333	44.8889	-nan
55.3333	44.8889	-nan
55.3333	44.7778	-nan
55.3333	44.7778	-nan
55.3333	44.8889	-nan
55.3333	44.8889	-nan
55.3333	44.8889	-nan
55.3333	44.8889	-nan
55.3333	45	-nan
55.3333	45.1111	-nan
55.3333	45.2222	-nan
55.3333	45.3333	-nan
55.3333	45.3333	-nan
55.6667	45.4444	-nan
55.6667	45.4444	-nan
55.6667	45.4444	-nan
55.6667	45.6667	-nan
55.6667	45.8889	-nan
55.6667	46	-nan
56	46.8889	-nan
56	47.2222	-nan
56.6667	47.3333	-nan
56.6667	47.6667	-nan
56.6667	47.6667	-nan
56.6667	47.7778	-nan
56.6667	47.8889	-nan
57	47.8889	-nan
57.3333	47.8889	-nan
58	48.1111	-nan
58.3333	48.6667	-nan
58.6667	50.1111	-nan
59	50.4444	-nan
59.6667	50.8889	-nan
59.6667	50.8889	-nan
60	51	-nan
60	51.3333	-nan
60.3333	51.7778	-nan
60.6667	51.8889	-nan
61	51.6667	-nan
61	51.7778	-nan
61.6667	51.8889	-nan
61.3333	51.8889	-nan
61.3333	51.8889	-nan
61.3333	52	-nan
61.3333	52.1111	-nan
61.3333	52.1111	-nan
61.6667	52.1111	-nan
62	52.1111	-nan
62	52.2222	-nan
62	52.2222	-nan
62	52.3333	-nan
62	52.4444	-nan
62	52.5556	-nan
62	52.5556	-nan
62	52.7778	-nan
62	52.7778	-nan
62	52.7778	-nan
62	52.7778	-nan
62.3333	52.7778	-nan
62.6667	52.7778	-nan
62.6667	53.1111	-nan
62.6667	53.1111	-nan
62.6667	53.2222	-nan
62.6667	53.3333	-nan
62.6667	53.3333	-nan
63	53.5556	-nan
63	53.5556	-nan
63	53.4444	-nan
63.3333	53.4444	-nan
63.3333	53.6667	-nan
63.6667	53.6667	-nan
64	53.6667	-nan
64.3333	53.7778	-nan
64.3333	54	-nan
64.3333	54.3333	-nan
64.3333	54.4444	-nan
64.3333	54.4444	-nan
64.3333	54.4444	-nan
64.3333	54.4444	-nan
64.3333	54.5556	-nan
65	54.5556	-nan
65	54.5556	-nan
65	54.4444	-nan
65.3333	54.5556	-nan
65.3333	54.6667	-nan
65.6667	54.6667	-nan
65.6667	54.6667	-nan
65.6667	54.6667	-nan
65.6667	54.6667	-nan
65.6667	54.7778	-nan
65.6667	54.7778	-nan
65.6667	54.7778	-nan
65.6667	54.7778	-nan
65.6667	54.7778	-nan
65.6667	54.7778	-nan
65.6667	54.7778	-nan
65.6667	54.7778	-nan
65.6667	54.7778	-nan
65.6667	54.7778	-nan
65.6667	54.8889	-nan
65.6667	54.7778	-nan
65.6667	54.7778	-nan
65.6667	54.7778	-nan
65.6667	54.6667	-nan
65.6667	54.7778	-nan
65.6667	54.8889	-nan
65.6667	54.8889	-nan
65.6667	54.8889	-nan
66	54.8889	-nan
66	54.8889	-nan
66	54.8889	-nan
66	54.8889	-nan
66	54.8889	-nan
66	54.8889	-nan
66	54.7778	-nan
66	54.7778	-nan
66	54.8889	-nan
66	54.8889	-nan
66	55	-nan
66	55	-nan
66	55.1111	-nan
66	55	-nan
66	55	-nan
66	55	-nan
66	55.1111	-nan
66	55	-nan
66	55.1111	-nan
66	55.1111	-nan
66	55.2222	-nan
66	55.2222	-nan
66	55.2222	-nan
66	55.2222	-nan
66	55.2222	-nan
66	55.1111	-nan
66	55.1111	-nan
66	55.1111	-nan
66.3333	55.2222	-nan
66.3333	55.3333	-nan
66.3333	55.3333	-nan
66.3333	55.2222	-nan
66.3333	55.3333	-nan
66.3333	55.3333	-nan
66.3333	55.4444	-nan
66.6667	55.5556	-nan
66.6667	55.6667	-nan
66.6667	55.5556	-nan
66.6667	55.5556	-nan
66.6667	55.5556	-nan
66.6667	55.5556	-nan
66.6667	55.5556	-nan
66.6667	55.5556	-nan
66.6667	55.5556	-nan
66.6667	55.5556	-nan
66.6667	55.6667	-nan
66.6667	55.6667	-nan
67	55.6667	-nan
67	55.6667	-nan
67	55.6667	-nan
67	55.7778	-nan
67	56	-nan
67	55.8889	-nan
67.3333	55.8889	-nan
67.3333	55.8889	-nan
67.3333	55.8889	-nan
67.3333	55.8889	-nan
67.6667	56.1111	-nan
67.6667	56.2222	-nan
67.6667	56.2222	-nan
67.6667	56.2222	-nan
68	56.1111	-nan
68	56	-nan
68	56	-nan
68.3333	56.1111	-nan
68.3333	56.2222	-nan
68.3333	56.2222	-nan
68.3333	56.2222	-nan
68.3333	56.2222	-nan
68.3333	56.2222	-nan
68.3333	56.5556	-nan
68.3333	56.4444	-nan
68.3333	56.4444	-nan
68.3333	56.4444	-nan
68.6667	56.3333	-nan
68.6667	56.3333	-nan
68.6667	56.3333	-nan
69.3333	56.3333	-nan
69.3333	56.3333	-nan
69.3333	56.4444	-nan
69.3333	56.4444	-nan
69.3333	56.4444	-nan
69.3333	56.4444	-nan
69.3333	56.5556	-nan
69.3333	56.5556	-nan
69.3333	56.4444	-nan
69.3333	56.4444	-nan
69.3333	56.4444	-nan
69.3333	56.4444	-nan
69.3333	56.4444	-nan
69.3333	56.4444	-nan
69.3333	56.5556	-nan
69.3333	56.5556	-nan
69.3333	56.5556	-nan
69.6667	56.5556	-nan
69.6667	56.5556	-nan
69.6667	56.5556	-nan
69.6667	56.5556	-nan
69.6667	56.5556	-nan
69.6667	56.5556	-nan
70	56.5556	-nan
70	56.5556	-nan
70	56.5556	-nan
70	56.5556	-nan
70.3333	56.5556	-nan
70.3333	56.5556	-nan
70.3333	56.5556	-nan
70.3333	56.5556	-nan
70.3333	56.5556	-nan
70.6667	56.5556	-nan
70.6667	56.4444	-nan
70.6667	56.5556	-nan
70.6667	56.5556	-nan
70.6667	56.5556	-nan
70.6667	56.5556	-nan
70.6667	56.5556	-nan
70.6667	56.5556	-nan
70.6667	56.6667	-nan
70.6667	56.7778	-nan
70.6667	56.8889	-nan
71	56.8889	-nan
71	56.8889	-nan
71.3333	56.8889	-nan
71.3333	56.8889	-nan
71.3333	57	-nan
71.3333	57	-nan
71.3333	56.8889	-nan
71.3333	57	-nan
71.3333	57.1111	-nan
71.3333	57	-nan
71.3333	57	-nan
71.3333	57	-nan
71.3333	57	-nan
71.3333	56.8889	-nan
71.3333	56.7778	-nan
71.3333	57	-nan
71.3333	57	-nan
71.3333	56.8889	-nan
71.3333	56.8889	-nan
71.3333	57	-nan
71.3333	56.8889	-nan
71.3333	56.8889	-nan
71.3333	56.8889	-nan
71.3333	56.8889	-nan
71.3333	56.8889	-nan
71.3333	56.7778	-nan
71.3333	56.8889	-nan
71.3333	56.8889	-nan
71.3333	56.8889	-nan
71.3333	56.8889	-nan
71.6667	57	-nan
71.6667	57	-nan
71.6667	57	-nan
71.6667	56.8889	-nan
72	56.8889	-nan
72	56.8889	-nan
72.3333	56.8889	-nan
72.3333	56.8889	-nan
72.3333	56.8889	-nan
72.3333	56.8889	-nan
72.3333	56.8889	-nan
72.3333	56.8889	-nan
72.3333	56.7778	-nan
72.3333	56.8889	-nan
72.3333	56.8889	-nan
72.3333	56.8889	-nan
72.3333	56.8889	-nan
72.3333	56.7778	-nan
72.6667	56.7778	-nan
72.6667	56.7778	-nan
72.6667	56.8889	-nan
72.6667	57.1111	-nan
72.6667	57.2222	-nan
73	57.2222	-nan
73	57.2222	-nan
73	57.3333	-nan
73	57.3333	-nan
73	57.4444	-nan
73	57.6667	-nan
73	57.6667	-nan
73	57.6667	-nan
73	57.5556	-nan
73	57.5556	-nan
73	57.5556	-nan
73	57.5556	-nan
73	57.5556	-nan
73	57.5556	-nan
73	57.5556	-nan
73	57.4444	-nan
73	57.4444	-nan
73.3333	57.5556	-nan
73.3333	57.5556	-nan
73.3333	57.5556	-nan
73.6667	57.5556	-nan
73.6667	57.4444	-nan
73.6667	57.4444	-nan
74	57.4444	-nan
74	57.6667	-nan
74	57.6667	-nan
74	57.7778	-nan
74	57.7778	-nan
74	57.7778	-nan
74	57.7778	-nan
74	57.7778	-nan
74	57.7778	-nan
74	57.8889	-nan
74	57.8889	-nan
74	57.8889	-nan
74	57.8889	-nan
74	57.8889	-nan
74	58	-nan
74	58	-nan
74	58	-nan
74	58	-nan
74	58	-nan
74	58	-nan
74	58	-nan
74.3333	58.1111	-nan
74.3333	58	-nan
74.3333	58.1111	-nan
74.3333	58.1111	-nan
74.3333	58.1111	-nan
74.3333	58.1111	-nan
74.3333	58.1111	-nan
74.6667	58.2222	-nan
74.6667	58.2222	-nan
74.6667	58.3333	-nan
74.6667	58.2222	-nan
74.6667	58.2222	-nan
75	58.2222	-nan
75	58.3333	-nan
75	58.3333	-nan
75	58.4444	-nan
75	58.4444	-nan
75	58.4444	-nan
75	58.4444	-nan
75	58.5556	-nan
75.3333	58.6667	-nan
75.3333	58.6667	-nan
75.3333	58.8889	-nan
75.6667	58.8889	-nan
75.6667	58.8889	-nan
75.6667	58.8889	-nan
76	58.7778	-nan
76	58.7778	-nan
76	58.7778	-nan
76.3333	58.7778	-nan
76.3333	58.7778	-nan
76.3333	58.7778	-nan
76.3333	58.7778	-nan
76.3333	58.7778	-nan
76.3333	58.7778	-nan
76.3333	58.6667	-nan
76.3333	58.6667	-nan
76.6667	58.5556	-nan
76.6667	58.5556	-nan
76.6667	58.5556	-nan
76.6667	58.5556	-nan
76.6667	58.6667	-nan
76.6667	58.6667	-nan
76.6667	58.6667	-nan
76.6667	58.6667	-nan
76.6667	58.7778	-nan
76.6667	58.8889	-nan
76.6667	58.8889	-nan
76.6667	58.8889	-nan
76.6667	58.8889	-nan
76.6667	58.8889	-nan
76.6667	58.8889	-nan
76.6667	59	-nan
76.6667	59	-nan
77	59	-nan
77.3333	59	-nan
77.3333	59	-nan
77.3333	59	-nan
77.3333	59	-nan
77.3333	59	-nan
77.3333	59	-nan
77.3333	59	-nan
77.3333	59	-nan
77.3333	58.8889	-nan
77.3333	58.8889	-nan
77.3333	58.8889	-nan
77.3333	59.1111	-nan
77.3333	59	-nan
77.3333	59	-nan
77.3333	59	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59	-nan
78	59	-nan
78	58.8889	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.1111	-nan
78	59.2222	-nan
78	59.3333	-nan
78	59.3333	-nan
78	59.4444	-nan
78	59.4444	-nan
78	59.4444	-nan
78	59.5556	-nan
78	59.5556	-nan
78	59.5556	-nan
78	59.5556	-nan
78	59.5556	-nan
78	59.5556	-nan
78	59.5556	-nan
78	59.5556	-nan
78	59.5556	-nan
78	59.5556	-nan
78	59.6667	-nan
78	59.7778	-nan
78	59.7778	-nan
78	59.7778	-nan
78	59.7778	-nan
78	59.8889	-nan
78	59.8889	-nan
78	59.8889	-nan
78	59.8889	-nan
78	59.8889	-nan
78	59.8889	-nan
78	59.8889	-nan
78	60	-nan
78	60	-nan
78	60	-nan
78	60	-nan
78.3333	60.1111	-nan
78.3333	60.1111	-nan
78.3333	60.1111	-nan
78.3333	60.1111	-nan
78.3333	60.2222	-nan
78.3333	60.3333	-nan
78.3333	60.3333	-nan
78.3333	60.3333	-nan
78.6667	60.3333	-nan
78.6667	60.3333	-nan
78.6667	60.3333	-nan
78.6667	60.4444	-nan
78.6667	60.4444	-nan
78.6667	60.4444	-nan
78.6667	60.4444	-nan
78.6667	60.4444	-nan
78.6667	60.4444	-nan
78.6667	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.3333	-nan
78.3333	60.3333	-nan
78.3333	60.3333	-nan
78.3333	60.3333	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.3333	-nan
78.3333	60.3333	-nan
78.3333	60.3333	-nan
78.3333	60.3333	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.3333	-nan
78.3333	60.3333	-nan
78.6667	60.3333	-nan
78.6667	60.3333	-nan
78.6667	60.3333	-nan
78.3333	60.4444	-nan
78.3333	60.5556	-nan
78.3333	60.5556	-nan
78.3333	60.5556	-nan
78.3333	60.4444	-nan
78.3333	60.5556	-nan
78.3333	60.5556	-nan
78.3333	60.5556	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.3333	60.3333	-nan
78.3333	60.3333	-nan
78.3333	60.4444	-nan
78.3333	60.4444	-nan
78.6667	60.4444	-nan
78.6667	60.4444	-nan
78.6667	60.4444	-nan
78.6667	60.4444	-nan
78.6667	60.4444	-nan
78.6667	60.4444	-nan
78.6667	60.3333	-nan
78.6667	60.2222	-nan
78.6667	60.2222	-nan
78.6667	60.2222	-nan
78.6667	60.2222	-nan
78.6667	60.3333	-nan
78.6667	60.5556	-nan
78.6667	60.5556	-nan
78.6667	60.6667	-nan
78.6667	60.6667	-nan
78.6667	60.7778	-nan
78.6667	60.7778	-nan
78.6667	60.7778	-nan
78.6667	60.7778	-nan
78.6667	60.7778	-nan
78.6667	60.7778	-nan
78.6667	60.8889	-nan
78.6667	61	-nan
78.6667	61	-nan
78.6667	61	-nan
79	61	-nan
79	61	-nan
79	61	-nan
79	61.1111	-nan
79	61.1111	-nan
79	61.1111	-nan
79	61	-nan
79	61.1111	-nan
79	61.1111	-nan
79.6667	61.1111	-nan
79.6667	61.1111	-nan
80	61.1111	-nan
80	61.1111	-nan
80	61.1111	-nan
PESOS DE LA RED
===============
------Capa(1)------
